file,start_time,end_time,A NE Pacific,B NE Pacific
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,114980.0,115010.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115000.0,115030.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115020.0,115050.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115040.0,115070.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115060.0,115090.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115080.0,115110.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115100.0,115130.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115120.0,115150.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115140.0,115170.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115160.0,115190.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115180.0,115210.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115200.0,115230.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115220.0,115250.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115240.0,115270.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115260.0,115290.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115280.0,115310.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115300.0,115330.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115320.0,115350.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115340.0,115370.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115360.0,115390.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115380.0,115410.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115400.0,115430.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115420.0,115450.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115440.0,115470.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115460.0,115490.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115480.0,115510.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115500.0,115530.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115520.0,115550.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115540.0,115570.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115560.0,115590.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115580.0,115610.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115600.0,115630.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115620.0,115650.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115640.0,115670.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115660.0,115690.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115680.0,115710.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115700.0,115730.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115720.0,115750.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115740.0,115770.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115760.0,115790.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115780.0,115810.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115800.0,115830.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115820.0,115850.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115840.0,115870.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115860.0,115890.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115880.0,115910.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115900.0,115930.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115920.0,115950.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115940.0,115970.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115960.0,115990.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115980.0,116010.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116000.0,116030.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116020.0,116050.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116040.0,116070.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116060.0,116090.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116080.0,116110.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116100.0,116130.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116120.0,116150.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116140.0,116170.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116160.0,116190.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116180.0,116210.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116200.0,116230.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116220.0,116250.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116240.0,116270.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116260.0,116290.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116280.0,116310.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116300.0,116330.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116320.0,116350.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116340.0,116370.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116360.0,116390.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116380.0,116410.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116400.0,116430.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116420.0,116450.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116440.0,116470.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116460.0,116490.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116480.0,116510.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116500.0,116530.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116520.0,116550.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116540.0,116570.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116560.0,116590.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116580.0,116610.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116600.0,116630.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116620.0,116650.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116640.0,116670.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116660.0,116690.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116680.0,116710.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116700.0,116730.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116720.0,116750.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116740.0,116770.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116760.0,116790.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116780.0,116810.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116800.0,116830.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116820.0,116850.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116840.0,116870.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116860.0,116890.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116880.0,116910.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116900.0,116930.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116920.0,116950.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116940.0,116970.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116960.0,116990.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,116980.0,117010.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117000.0,117030.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117020.0,117050.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117040.0,117070.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117060.0,117090.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117080.0,117110.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117100.0,117130.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117120.0,117150.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117140.0,117170.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117160.0,117190.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117180.0,117210.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117200.0,117230.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117220.0,117250.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117240.0,117270.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117260.0,117290.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117280.0,117310.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117300.0,117330.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117320.0,117350.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117340.0,117370.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117360.0,117390.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117380.0,117410.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117400.0,117430.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117420.0,117450.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117440.0,117470.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117460.0,117490.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117480.0,117510.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117500.0,117530.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117520.0,117550.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117540.0,117570.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117560.0,117590.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117580.0,117610.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117600.0,117630.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117620.0,117650.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117640.0,117670.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117660.0,117690.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117680.0,117710.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117700.0,117730.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117720.0,117750.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117740.0,117770.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117760.0,117790.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117780.0,117810.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117800.0,117830.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117820.0,117850.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117840.0,117870.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117860.0,117890.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117880.0,117910.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117900.0,117930.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117920.0,117950.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117940.0,117970.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117960.0,117990.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,117980.0,118010.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118000.0,118030.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118020.0,118050.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118040.0,118070.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118060.0,118090.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118080.0,118110.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118100.0,118130.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118120.0,118150.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118140.0,118170.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118160.0,118190.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118180.0,118210.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118200.0,118230.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118220.0,118250.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118240.0,118270.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118260.0,118290.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118280.0,118310.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118300.0,118330.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118320.0,118350.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118340.0,118370.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118360.0,118390.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118380.0,118410.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118400.0,118430.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118420.0,118450.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118440.0,118470.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118460.0,118490.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118480.0,118510.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118500.0,118530.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118520.0,118550.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118540.0,118570.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118560.0,118590.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118580.0,118610.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118600.0,118630.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118620.0,118650.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118640.0,118670.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118660.0,118690.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118680.0,118710.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118700.0,118730.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118720.0,118750.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118740.0,118770.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118760.0,118790.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118780.0,118810.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118800.0,118830.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118820.0,118850.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118840.0,118870.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118860.0,118890.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118880.0,118910.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118900.0,118930.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118920.0,118950.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118940.0,118970.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118960.0,118990.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118980.0,119010.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119000.0,119030.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119020.0,119050.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119040.0,119070.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119060.0,119090.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119080.0,119110.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119100.0,119130.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119120.0,119150.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119140.0,119170.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119160.0,119190.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119180.0,119210.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119200.0,119230.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119220.0,119250.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119240.0,119270.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119260.0,119290.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119280.0,119310.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119300.0,119330.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119320.0,119350.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119340.0,119370.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119360.0,119390.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119380.0,119410.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119400.0,119430.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119420.0,119450.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119440.0,119470.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119460.0,119490.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119480.0,119510.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119500.0,119530.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119520.0,119550.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119540.0,119570.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119560.0,119590.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119580.0,119610.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119600.0,119630.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119620.0,119650.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119640.0,119670.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119660.0,119690.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119680.0,119710.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119700.0,119730.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119720.0,119750.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119740.0,119770.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119760.0,119790.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119780.0,119810.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119800.0,119830.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119820.0,119850.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119840.0,119870.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119860.0,119890.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119880.0,119910.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119900.0,119930.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119920.0,119950.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119940.0,119970.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119960.0,119990.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,119980.0,120010.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,120000.0,120030.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,120020.0,120050.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,120040.0,120070.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,120060.0,120090.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,120080.0,120110.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,120100.0,120130.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,120120.0,120150.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,120140.0,120170.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,120160.0,120190.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,120180.0,120210.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,120200.0,120230.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,120220.0,120250.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,120240.0,120270.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,120260.0,120290.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,120280.0,120310.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,120300.0,120330.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,120320.0,120350.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,120340.0,120370.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,120360.0,120390.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,120380.0,120410.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,120400.0,120430.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,120420.0,120450.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,120440.0,120470.0,0.0,0.0
