file,start_time,end_time,A NE Pacific,B NE Pacific
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,213200,213230,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,231240,231270,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,3860,3890,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,38500,38530,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,2380,2410,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,102180,102210,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,226380,226410,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,123900,123930,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,212220,212250,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,224740,224770,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,97580,97610,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,57740,57770,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,211640,211670,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,107760,107790,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,52320,52350,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,30160,30190,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,10420,10450,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,29280,29310,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,218380,218410,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,103780,103810,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,220320,220350,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,215500,215530,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,222340,222370,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,126800,126830,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,38520,38550,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,95480,95510,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,176320,176350,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,223880,223910,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,87240,87270,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,5400,5430,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,89740,89770,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,175960,175990,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,96660,96690,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,225000,225030,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,154520,154550,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,138960,138990,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,214280,214310,1,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,219320,219350,1,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,121280,121310,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,178000,178030,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,231040,231070,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,3440,3470,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,121260,121290,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,202940,202970,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,105520,105550,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,215120,215150,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,5960,5990,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,222360,222390,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,126740,126770,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,126460,126490,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,91520,91550,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,180440,180470,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,30440,30470,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,8360,8390,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,123520,123550,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,122060,122090,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,167780,167810,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,92960,92990,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,222940,222970,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,103420,103450,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,233520,233550,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,126780,126810,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,222820,222850,1,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,124080,124110,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,10260,10290,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,213600,213630,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,232720,232750,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,226240,226270,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,73760,73790,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,103460,103490,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,232480,232510,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,221600,221630,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,233240,233270,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,221740,221770,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,92660,92690,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,225180,225210,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,108400,108430,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,180540,180570,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,177980,178010,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,37020,37050,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,222340,222370,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,8480,8510,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,32360,32390,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,201580,201610,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,175900,175930,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,123340,123370,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,176400,176430,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,124040,124070,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,225300,225330,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,31400,31430,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,6680,6710,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,31100,31130,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,230680,230710,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,181420,181450,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,178500,178530,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,123580,123610,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,178060,178090,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,39320,39350,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,121540,121570,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,8920,8950,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,205620,205650,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,105300,105330,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,154560,154590,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,175800,175830,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,32820,32850,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,1280,1310,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,2060,2090,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,201660,201690,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,151520,151550,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,214300,214330,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,9460,9490,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,2820,2850,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,209380,209410,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,230060,230090,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,1300,1330,1,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,231420,231450,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,232960,232990,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,216280,216310,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,125420,125450,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,1680,1710,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,3720,3750,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,199180,199210,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,232600,232630,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,29380,29410,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,3420,3450,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,231020,231050,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,146480,146510,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,56900,56930,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,55680,55710,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,122860,122890,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,57620,57650,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,153980,154010,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,54680,54710,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,55000,55030,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,33800,33830,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,10120,10150,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,1700,1730,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,32520,32550,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,215260,215290,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,217940,217970,1,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,221320,221350,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,48440,48470,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,121480,121510,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,52760,52790,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,182300,182330,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,34320,34350,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,219160,219190,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,9200,9230,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,92180,92210,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,95220,95250,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,55940,55970,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,168100,168130,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,128220,128250,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,120480,120510,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,2400,2430,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,1800,1830,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,127860,127890,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,175820,175850,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,184920,184950,1,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,214420,214450,1,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,90340,90370,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,30060,30090,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,200500,200530,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,29520,29550,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,108560,108590,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,198120,198150,1,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,96940,96970,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,53860,53890,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,88020,88050,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,232580,232610,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,222360,222390,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,121640,121670,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,214800,214830,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,1160,1190,1,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,217960,217990,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,121500,121530,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,103660,103690,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,53980,54010,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,122320,122350,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,128160,128190,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,214180,214210,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,93080,93110,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,73040,73070,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,61780,61810,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,123840,123870,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,178560,178590,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,92400,92430,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,122120,122150,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,3880,3910,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,214460,214490,1,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,28160,28190,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,122740,122770,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,121760,121790,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,87260,87290,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,116720,116750,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,96040,96070,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,52740,52770,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,103700,103730,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,224720,224750,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,117000,117030,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,116040,116070,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,230940,230970,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,225160,225190,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,223360,223390,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,222220,222250,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,123800,123830,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,122620,122650,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,220180,220210,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,153920,153950,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,1940,1970,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,32240,32270,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,117740,117770,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,115580,115610,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,51940,51970,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,103480,103510,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,199600,199630,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,9180,9210,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,121340,121370,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,219740,219770,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,9060,9090,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,178040,178070,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,185160,185190,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,225280,225310,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,168740,168770,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,53680,53710,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,223220,223250,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,121600,121630,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,55420,55450,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,155400,155430,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,219480,219510,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,231580,231610,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,218080,218110,1,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,31380,31410,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,107900,107930,1,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,93060,93090,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,218500,218530,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,222080,222110,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,107280,107310,1,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,209900,209930,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,225140,225170,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,215680,215710,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,216060,216090,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,9840,9870,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,10000,10030,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,108420,108450,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,231300,231330,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,122300,122330,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,219520,219550,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,117080,117110,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,56880,56910,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,199160,199190,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,95900,95930,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,154340,154370,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,54120,54150,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,180600,180630,1,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,185140,185170,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,175920,175950,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,216080,216110,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,104180,104210,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,102160,102190,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,176340,176370,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,215380,215410,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,38660,38690,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,123620,123650,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,232320,232350,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,199740,199770,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,58240,58270,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,209960,209990,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,104400,104430,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,224000,224030,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,114800,114830,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,16000,16030,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,92940,92970,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,199480,199510,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,117060,117090,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,200480,200510,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,222800,222830,1,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,107540,107570,1,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,52980,53010,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,116500,116530,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,1960,1990,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,231440,231470,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,98240,98270,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,205640,205670,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,210360,210390,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,120520,120550,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,97600,97630,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,31800,31830,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,125380,125410,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,224020,224050,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,171880,171910,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,123020,123050,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,115760,115790,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,96020,96050,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,155160,155190,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,154900,154930,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,122260,122290,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,112920,112950,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,209980,210010,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,15460,15490,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,30700,30730,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,122760,122790,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,217820,217850,1,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,122400,122430,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,8620,8650,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,144020,144050,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,220020,220050,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,34300,34330,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,122840,122870,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,123260,123290,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,232400,232430,1,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,221060,221090,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,54100,54130,0,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,224260,224290,1,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,126820,126850,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,19720,19750,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,32060,32090,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,114860,114890,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,29260,29290,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,89720,89750,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,53520,53550,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,122600,122630,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,127980,128010,0,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,128120,128150,0,1
